iter	RMSE
352	0.03605630415
353	0.03595173002
354	0.03575461969
355	0.03573143341
356	0.03570862507
357	0.03543002598
358	0.03539151557
359	0.03536643975
360	0.03518739427
361	0.03516538007
362	0.03504321018
363	0.03492002617
364	0.0348295239
365	0.03459542756
366	0.03443368363
367	0.03428600335
368	0.03422251651
369	0.03411783184
370	0.03392839495
371	0.03389734812
372	0.03364852221
373	0.03356564706
374	0.03348880749
375	0.0333235203
376	0.03312936007
377	0.03293492616
378	0.03284762812
379	0.03266966069
380	0.03261213043
381	0.03258898414
382	0.0324368715
383	0.03240554158
384	0.03223650877
385	0.0321164746
386	0.03193467867
387	0.03178051334
388	0.03167319246
389	0.03150065982
390	0.03146955591
391	0.03133003679
392	0.03130236589
393	0.03128389396
394	0.03113431598
395	0.03098912704
396	0.03095976173
397	0.03093163503
398	0.03090900459
399	0.03081743109
400	0.03075602871
401	0.03073240926
402	0.03057540972
403	0.03051250537
404	0.0303875185
405	0.03018695232
406	0.03008532762
407	0.02995963009
408	0.02985298612
409	0.02978731481
410	0.02969446268
411	0.02954799043
412	0.02946058939
413	0.0293746675
414	0.02935856088
415	0.02919736471
416	0.02902389389
417	0.02893634253
418	0.02880141938
419	0.02869274529
420	0.02867593375
421	0.02865397429
422	0.02851693208
423	0.02849770601
424	0.02847782842
425	0.02838779635
426	0.02832789506
427	0.02819324071
428	0.02814181006
429	0.02804203457
430	0.02795425477
431	0.02782942051
432	0.02770115656
433	0.02758294688
434	0.0275169815
435	0.02734707515
436	0.02732636889
437	0.02727507393
438	0.02712326344
439	0.02699275243
440	0.02691041685
441	0.02678547623
442	0.0266685529
443	0.02656556903
444	0.02643480045
445	0.02641333201
446	0.02633161169
447	0.0263136692
448	0.02619852301
449	0.02617802313
450	0.0261579529
451	0.02603118366
452	0.02588322583
453	0.02579836426
454	0.0256652377
455	0.02552104653
456	0.02540530248
457	0.02532615025
458	0.02527099531
459	0.02524420984
460	0.0251821788
461	0.02516693801
462	0.02507847403
463	0.02495400268
464	0.024939672
465	0.02483792542
466	0.02481973923
467	0.02477372054
468	0.02466920177
469	0.02457467592
470	0.02452074663
471	0.02450788694
472	0.02444851592
473	0.02442131275
474	0.0244054635
475	0.02433960702
476	0.02417090728
477	0.02406179513
478	0.02398118085
479	0.02391060577
480	0.02386464433
481	0.02378796001
482	0.02371723942
483	0.02368711471
484	0.02366357809
485	0.02357970195
486	0.02352985878
487	0.02351861849
488	0.02346713443
489	0.02342265196
490	0.02340771273
491	0.02330540257
492	0.02329273772
493	0.02328011077
494	0.02324583268
495	0.02312718304
496	0.02311534824
497	0.02303571082
498	0.02300096097
499	0.02287829853
500	0.0227632925
501	0.02264556512
502	0.02263229443
503	0.02253048497
504	0.02239512961
505	0.02233016713
506	0.02221081388
507	0.02215306425
508	0.02210122946
509	0.02207913041
510	0.02200943083
511	0.02192998494
512	0.02184336942
513	0.02177211632
514	0.02175729596
515	0.02162682937
516	0.02153163653
517	0.02152043163
518	0.02148376264
519	0.02138804178
520	0.02126724174
521	0.02114171413
522	0.02110971233
523	0.02101096042
524	0.02092344556
525	0.02089247819
526	0.02076297155
527	0.0206910775
528	0.02067936635
529	0.02066936763
530	0.02055841806
531	0.02046609253
532	0.02036374942
533	0.02031342614
534	0.02024228219
535	0.02021170897
536	0.02012176993
537	0.02001654226
538	0.019919641
539	0.01983968643
540	0.01982093771
541	0.01973303669
542	0.0196598907
543	0.01965106959
544	0.01960905291
545	0.01948688378
546	0.0193903019
547	0.01938126941
548	0.01928870221
549	0.01920386639
550	0.01919430353
551	0.01918418855
552	0.01908980772
553	0.01895252383
554	0.01892600195
555	0.01886873159
556	0.01881303311
557	0.01878231815
558	0.01866290845
559	0.01857494117
560	0.01848231463
561	0.01844397906
562	0.01836728724
563	0.01833896094
564	0.01828737408
565	0.01820415312
566	0.01811458128
567	0.018026049
568	0.01794506184
569	0.01787774535
570	0.0177606155
571	0.01769358211
572	0.01764933602
573	0.01757738384
574	0.01748736403
575	0.01741398768
576	0.01737715616
577	0.01731206613
578	0.01722585557
579	0.01717767168
580	0.01716161104
581	0.01714871869
582	0.01709735003
583	0.0170533933
584	0.01696041115
585	0.01692292994
586	0.01686659438
587	0.01685124879
588	0.01678641626
589	0.01675287528
590	0.01672937022
591	0.01670018389
592	0.01660733553
593	0.01659704818
594	0.01653506964
595	0.01645109388
596	0.01637945528
597	0.01637132887
598	0.01627824513
599	0.01616352949
600	0.0161451459
601	0.01606549543
602	0.01601913438
603	0.01597125341
604	0.01587775813
605	0.01581639605
606	0.01575319104
607	0.01573154405
608	0.01565683151
609	0.01563401613
610	0.01562473035
611	0.01551524187
612	0.0154815379
613	0.01537207797
614	0.01531411553
615	0.01524962558
616	0.01521955675
617	0.01513755806
618	0.01508977106
619	0.01508201397
620	0.01500255519
621	0.01494184704
622	0.01486209086
623	0.01480790206
624	0.01476616464
625	0.01474388985
626	0.01472061708
627	0.01466063181
628	0.01465305809
629	0.01464319861
630	0.01454018566
631	0.01451034045
632	0.01446228194
633	0.01442197326
634	0.01439980468
635	0.01432121428
636	0.01425242725
637	0.01418166105
638	0.01413718148
639	0.01402554746
640	0.01398385395
641	0.01395060166
642	0.01388402201
643	0.01385744102
644	0.01381440832
645	0.01374032761
646	0.01369687661
647	0.01366829967
648	0.01359405692
649	0.01352462781
650	0.0134579
651	0.0133949531
652	0.01332890425
653	0.01326372131
654	0.01323382282
655	0.01319746449
656	0.01313412427
657	0.01312747061
658	0.01311904662
659	0.01310898057
660	0.01307967598
661	0.01305164139
662	0.01299042177
663	0.01294125999
664	0.01286597738
665	0.01285721413
666	0.01281928997
667	0.01277568702
668	0.01274239512
669	0.01273669381
670	0.01272813975
671	0.01271979247
672	0.01268819427
673	0.01263805105
674	0.01257357949
675	0.0125621546
676	0.01253900902
677	0.01253392011
678	0.0125198118
679	0.0124582688
680	0.012441392
681	0.01240067213
682	0.01233950019
683	0.01227927919
684	0.0122411696
685	0.01218200184
686	0.01210922527
687	0.01210049548
688	0.01204187693
689	0.01199314893
690	0.01198093665
691	0.0119220865
692	0.01190650594
693	0.01189743245
694	0.01184981171
695	0.01179452584
696	0.01173542027
697	0.01169983022
698	0.01165677073
699	0.0116055701
700	0.01157026304
701	0.0115467417
702	0.01149465519
703	0.01148652117
704	0.01146082034
705	0.01140327102
706	0.01136614784
707	0.01128066642
708	0.0112154035
709	0.01117027199
710	0.01112586989
711	0.011049205
712	0.01098230324
713	0.01094792507
714	0.01091359097
715	0.01090406046
716	0.01086956703
717	0.01085430402
718	0.01082891906
719	0.01078481944
720	0.01077327505
721	0.01076600686
722	0.01075737278
723	0.01074692409
724	0.01072418884
725	0.01068904862
726	0.01064181753
727	0.01058058021
728	0.01057602498
729	0.01054253825
730	0.01052633302
731	0.01046545127
732	0.01045150149
733	0.01044106238
734	0.01040241744
735	0.01034163052
736	0.01030941645
737	0.01026396728
738	0.01021090154
739	0.0101945823
740	0.01013179835
741	0.01009260051
742	0.01005431252
743	0.01002969917
744	0.01001007682
745	0.009959048656
746	0.009909865868
747	0.009874261248
748	0.009849085613
749	0.009799175585
750	0.009766199377
751	0.0097242051
752	0.009704656427
753	0.009669076346
754	0.009630200979
755	0.009611557809
756	0.00956125618
757	0.009519095631
758	0.009481598724
759	0.009429150746
760	0.00938484829
761	0.009330673218
762	0.009296175047
763	0.009246085805
764	0.009202825859
765	0.009169325962
766	0.009157028559
767	0.00912601167
768	0.009103560242
769	0.00909475352
770	0.009087204779
771	0.009055495426
772	0.009048345517
773	0.008992810521
774	0.008958572636
775	0.008930908504
776	0.008893985606
777	0.00884619941
778	0.008807519604
779	0.008799873549
780	0.008743309691
781	0.00873189844
782	0.008703412558
783	0.008662679814
784	0.008600051861
785	0.008591378817
786	0.008576411773
787	0.00856214135
788	0.008540446315
789	0.008514613993
790	0.008483703536
791	0.008444768889
792	0.008416678595
793	0.008396906339
794	0.008373927282
795	0.008340517871
796	0.008330817212
797	0.00832414959
798	0.008294505829
799	0.008286039274
800	0.008275080104
801	0.008239947736
802	0.008209872136
803	0.008162664918
804	0.008155089601
805	0.008131483427
806	0.008097920079
807	0.008049878333
808	0.008018644052
809	0.00796645604
810	0.00792516014
811	0.007922066723
812	0.007912139257
813	0.007888632692
814	0.00784761446
815	0.007812474689
816	0.007805010124
817	0.007774124689
818	0.007740699198
819	0.007716049874
820	0.007709818414
821	0.007661274238
822	0.007645128413
823	0.007610865356
824	0.007577249675
825	0.007543269103
826	0.007504610617
827	0.007481529882
828	0.007450763268
829	0.007437642084
830	0.007417582077
831	0.007387762447
832	0.007370822967
833	0.007330742434
834	0.007293122219
835	0.007282979431
836	0.007262501717
837	0.007235482283
838	0.007224967362
839	0.007197608126
840	0.007159915657
841	0.007128938821
842	0.007106635539
843	0.00707552295
844	0.007042925829
845	0.007027161739
846	0.006996369808
847	0.006965526177
848	0.006961861698
849	0.006954175585
850	0.006919011311
851	0.00689118824
852	0.006882982063
853	0.006860793282
854	0.006831020346
855	0.006812448092
856	0.006800067494
857	0.006787175261
858	0.00674405448
859	0.006711047872
860	0.006694243604
861	0.006688317607
862	0.006657675457
863	0.006615848814
864	0.006579852254
865	0.006553667028
866	0.006533252456
867	0.006500944198
868	0.006471482337
869	0.006442888745
870	0.006420393089
871	0.006391995593
872	0.0063564086
873	0.006332482995
874	0.006311746152
875	0.006296529481
876	0.00627375888
877	0.006250097235
878	0.006238763562
879	0.006194060251
880	0.006161524376
881	0.006152161164
882	0.006128151506
883	0.006083726012
884	0.006056893279
885	0.006027396039
886	0.006006594707
887	0.005971484753
888	0.005952025903
889	0.005924726877
890	0.005904316473
891	0.005899059707
892	0.005891242296
893	0.005863732615
894	0.005836914249
895	0.005831336295
896	0.005826726353
897	0.005803506374
898	0.005798031287
899	0.005767726689
900	0.005746472063
901	0.005723272823
902	0.00570273144
903	0.00569498135
904	0.005661984379
905	0.005634817353
906	0.005615837976
907	0.005590157382
908	0.005585449104
909	0.005544113278
910	0.005524373006
911	0.005497417914
912	0.005490904095
913	0.005477955706
914	0.005469221512
915	0.005446080798
916	0.005433125933
917	0.005428694561
918	0.005412229743
919	0.005408460771
920	0.005392992173
921	0.005372699644
922	0.005369034904
923	0.005347179629
924	0.005321061661
925	0.005288084344
926	0.005284604979
927	0.005279200705
928	0.005253100662
929	0.005242694347
930	0.005206304172
931	0.005200038372
932	0.005196793977
933	0.005191283285
934	0.005187997298
935	0.005171169277
936	0.005146035234
937	0.005125429355
938	0.005114524077
939	0.005085756229
940	0.005080061822
941	0.005063726819
942	0.005048251724
943	0.005017670629
944	0.004992885912
945	0.00498814603
946	0.004963379868
947	0.004939161064
948	0.004923814742
949	0.004896234026
950	0.00487590457
951	0.004852991661
952	0.00483453239
953	0.00481291052
954	0.004788020922
955	0.004763991797
956	0.00475285694
957	0.004728164628
958	0.004710838657
959	0.004694356412
960	0.004668806023
961	0.004643749535
962	0.004640337113
963	0.004619860061
964	0.004602546547
965	0.004588051749
966	0.004573584027
967	0.004550601713
968	0.004532544368
969	0.004512312474
970	0.004509113126
971	0.004505712002
972	0.004481648444
973	0.004464678365
974	0.004459396593
975	0.004445823616
976	0.004428218733
977	0.004422065948
978	0.004409331357
979	0.004392742044
980	0.004377675934
981	0.004358870428
982	0.004341580109
983	0.004323914882
984	0.004300831856
985	0.004296909469
986	0.00427928537
987	0.004267447056
988	0.004253799776
989	0.004243167672
990	0.004229386398
991	0.004224123332
992	0.004207462136
993	0.004194924938
994	0.004177351919
995	0.004169148884
996	0.004166198555
997	0.00416168086
998	0.004157626477
999	0.004140580078
